Date,Tweet
15-11-22 18:21,"b'@La_Morena0736 @alexpacm @lin_thebean @jasmineesca @minhteaspice Arguably still Mexican. A white descended Mexican, but still. To your point it doesnt contradict your statement &amp; the issue of Mexican television &amp; film going out of its way to cast white descended people (Latino, Mexican, or otherwise) in Mexican roles over brown Mexicans.'"
15-11-22 18:18,b'@2022_QatarWC @TrollFootball All Mexican people should be living in Canada and viceversa \xf0\x9f\x98\x80'
15-11-22 18:17,"b'I don\xe2\x80\x99t want to make light of how often white Mexican-Americans get told \xe2\x80\x9cthere\xe2\x80\x99s no way you\xe2\x80\x99re Mexican; you\xe2\x80\x99re white.\xe2\x80\x9d BUT, indigenous people still get denied access to so much simply for being Indios. This movie is showing what happens when colonialism moves in.'"
15-11-22 18:17,"b""@TylerHall8709 @LorTomo2 Some people agree though and that's an extremely stupid comparison, trying to throw in that weird ass show with anything that has a kid. You probably defended that weird ass mexican ballerina show a few years back."""
15-11-22 18:16,"b'This lady on IG just be going to different fast food places, trying mash up\xe2\x80\x99s of random shit people suggest to her lol. Shorty just put a Mexican pizza between a cheesy roll up \xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
15-11-22 18:15,"b'Tf is a \xe2\x80\x9clatine\xe2\x80\x9d? Also, she was born in Mexico but she didn\xe2\x80\x99t grow up there so why should people associate being afro-mexican with lupita? https://t.co/uYkmv7AU1O'"
15-11-22 18:15,b'@MariaECamargo They hate us kill us and our people label us these names and all of sudden they wanna be Mexican I would love this operator but I find it crazy how we go through this shit just for those people to want this or that from heritage because of a game'
15-11-22 18:13,"b'@victorortega03 @KavorkianDoctor @StunningAmazon @SoSlime282 @KohriAmari I live in California too, and the main group of people who embraced me with open arms were Mexican/Spanish speaking lol. Blacks &amp; Mexicans act just alike and are both equally ignorant when it comes to race sometimes. Especially on the internet \xf0\x9f\x98\x82\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'"
15-11-22 18:10,"b""@lifewithnia2424 There are people that view everyone that appears even remotely different from them as a Mexican. I've been called a Mexican about 50 times when playing valorant despite me having a Slavic/Eastern European accent. I think it has to do with their limited worldview."""
15-11-22 18:09,"b'@RMcranch I\xe2\x80\x99ve been taken for South Asian (Nepali, Indian), as well, so who knows how this works? My sister in the US has been thought of as Mexican or Puerto Rican (never Chinese). I guess it also depends on people\xe2\x80\x99s reference points.'"
15-11-22 18:09,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
15-11-22 18:07,"b""@SheWoreBlackPod I saw people post Mexican talk shows and news segments being upset that he was talking about it and that's ridiculous, but that thinking runs deep unfortunately! Also, he is very handsome"""
15-11-22 18:04,"b'@videosdroles_ This is exactly what the Mexican president does to his good people with the help of his deputies and senators, a good example.'"
15-11-22 18:03,"b'Mind you y\'all are the same people that say ""speak Mexican"" and refer to the country and language of Spanish as a race so I generally don\'t want to hear what y\'all think about anything.'"
15-11-22 18:00,"b""November is Native American Observance Month! The @CocopahTribe, based south of Yuma, is one of 22 Native American tribes in the Arizona. Cocopah is one of three @RURALgov's members in the state. The people of Cocopah live across both sides of the U.S. and Mexican border. https://t.co/Nhb3EuG0A7"""
15-11-22 17:59,"b""@JohnnyPena23 @FreddyFelder @Mikey_Mac87 @LegionHoops @andscape Hmmm. Don't think the cartel would mess with the players tbh. Too high profile targets. Also, the Mexican people would go crazy for thier NBA team even if they are medicore"""
15-11-22 17:57,b'@GregAbbott_TX you forgot to add all illegal aliens will be deported with no processing immediately back to the Mexican Border and Mexico city to flood them with people like they have not seen before to over whelm their resources and realize there is a better way'
15-11-22 17:54,"b""Prosecutors in the Mexican state of San Luis Potos\xc3\xad' acknowledge that \xe2\x80\x98clearly something is going on\xe2\x80\x99 after 318 people were reported missing in the last three years, almost half the total recorded number since 1964\n https://t.co/b076fSdL9G"""
15-11-22 17:53,"b'Now, certainly some White people in Tucson spoke Spanish, but it seems highly unlikely that the crown would have answered a question (posed by Zeckendorf in English) with an answer in Spanish. This suggests the participation of Mexican-origin people in the lynching. 9/9'"
15-11-22 17:53,"b'Mexican people may well have favored lynching considering the murdered individuals were well liked Mexican Americans. Zeckendorf had asked the crowd what punishment the men should receive. The response: ""\xc2\xa1que mueran!"" or ""let them die!"" (that\'s the paper\'s translation) 9/7'"
15-11-22 17:53,b'Mexican-origin people did participate in lynchings. One of the most fascinating examples of this phenomenon comes from Tucson in August 1873. It was a big story. 9/1 https://t.co/HtSrWceeAt'
15-11-22 17:49,b'It\xe2\x80\x99s so funny when people ask me if I\xe2\x80\x99m Mexican or white \xf0\x9f\x98\x82'
15-11-22 17:43,"b""@JGrossund @aroundtownbrown @briebriejoy @rogerwaters As a mexican and proclaimed hater of American Foreign Policy, you couldn't have stated all of this better. I'm can't understand why a lot of people fail to see how little sense the Russian narrative has."""
15-11-22 17:41,b'@blackshirtman People convinced that their local Mexican food is good and they don\xe2\x80\x99t live in a densely Mexican populated space. https://t.co/6Coa5k6lq5'
15-11-22 17:41,"b'Both Telemundo and Univisi\xc3\xb3n only ever cast white Latines. If you ever do see brown Latines, they are always the help, the poor people etc... Having a darker brown Latino/Mexican casted as a main character in a huge franchise is more important than y\xe2\x80\x99all think. https://t.co/14nzA2SSJ1'"
15-11-22 17:39,"b'@Trinity83418956 @Veronique956 Dang \xf0\x9f\x98\xad ! Im speechless on how biased can be Mexican media, just got to know that salma did the same mistake ( say in an interview I do not feel Mexican, but no one got mad. Unfollowed a bunch of people that I respected for years. https://t.co/QL6n8Q8QBh'"
15-11-22 17:36,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
15-11-22 17:32,"b""Prosecutors in the Mexican state of San Luis Potos\xc3\xad' acknowledge that \xe2\x80\x98clearly something is going on\xe2\x80\x99 after 318 people were reported missing in the last three years, almost half the total recorded number since 1964\n https://t.co/o0HhYH0B24"""
15-11-22 17:31,"b'@dijoni My experiences: In Mexico the Spaniards (yte) looking the party-goers, vacationers, and the ppl with money. The actual Mexican natives are the everyday worker. The same thing in Jamaica, the Chinese and Indians own all the shops. The Jamaican black people work in resorts, etc.'"
15-11-22 17:31,"b""@FairYouSee the ways of our people!!!!!\xf0\x9f\x92\x83\xf0\x9f\x8f\xbb\n\n(same reason I don't feel bad about my prolific use of corn during Pesach due to my Mexican ancestry tee hee)"""
15-11-22 17:30,b'@bennyjohnson also why are they wearing matching shirts.....when I go to a mexican restaurant I dont wear a sombrero.  Neither do the people working there......ugh'
15-11-22 17:19,"b'@FDsignifier As a dark skinned Mexican-American I honestly feel really validated. Colorism is a huge thing I\xe2\x80\x99ve experienced from other Mexicans even in my own family, but I\xe2\x80\x99ve never heard people within our group talk about it.'"
15-11-22 17:18,"b""It's funny because Margarita and Pearl are both old lady names. But my mom was a Mexican lady from Texas who liked old lady names. Maybe I wanted people to think I was a WASP."""
15-11-22 17:15,"b'@writerbxtch literally only people in the US think like this, i cannot imagine a tweet like that being tweeted out in my Mexican side of twitter'"
15-11-22 17:15,b'The Biden administration has sold out America to the Mexican drug cartels. America has been given a death sentence by the corrupt people in power.'
15-11-22 17:15,"b""@DallasTexasTV RIP. The cop hate is so ignorant. You have one bad cop and all cops are bad.  That's the same ignorance that has white people thinking one black/mexican person is bad so they are all bad.  It's simply not the truth. There are more good cops than bad cops - that's a fact."""
15-11-22 17:14,b'@KohriAmari @864guap Y\xe2\x80\x99all crazy bc idc  if a Mexican or PR say that they black too lol only white people ima have a problem with saying that'
15-11-22 17:12,"b""@FDsignifier And every time a dark skinned Mexican gets a big role abroad, gossip media here goes out of their way to criticize them. It's been even worse lately, with some claiming white Mexicans (or just white people in general) are being discriminated aginst in castings."""
15-11-22 17:11,"b""@TheBlac60449722 @OGRolandRat Doesn't it still create more enemies though? I'm not convinced entirely by the full violence thing eventually people hit back.\n\nYou see this with the Mexican cartels for example where the locals are more then willing to put up militias to take them down."""
15-11-22 17:08,b'Mexican mothers are a completely different breed of people I swear my mom is so stingy with anything.'
15-11-22 17:07,b'@ianbremmer 70% of Mexican citizens say: NO MORE ELECTORAL FRAUDES. We are the majority of Mexicans who disagree with that elite class that have always abused the poorest.\n\nthey offered $ 500 to the people to accompany them to their demonstration. That was an illegal demonstration. https://t.co/brzjzF8kR4'
15-11-22 17:04,"b""@karenskaja @youcanvotenc The Mexican cartel is killing off Americans with their illegal drugs being brought in through the southern border, over 120.000\nOverdoses in just one year,but that's OK for you to see this,illegal aliens crossing our borders are not the kind if people you want for a neighbor"""
15-11-22 17:03,"b""@rrhea066 @MacriJoyce It is brother,here and plz understand I have no issues with people of color but I'm white middle age man. They receive it all and now the Mexican immigrants saturated our State to. \xf0\x9f\x99\x84\xf0\x9f\xa4\x94\xf0\x9f\xa4\xa8"""
15-11-22 17:01,b'since some of yall wanna complain about people signing along at a concert! I will bring back this video of siyoo reaction when Mexican sonmias started to sing cgyoomm :)\n\nhttps://t.co/x8540n9NzK'
15-11-22 16:59,"b'Some guy told me my hair was awesome as i was walking into court today, and the sweetest lil old mexican lady gave me my parking pass. Life really isnt so shitty when people are nice'"
15-11-22 16:57,"b'To summarize, a lot of people pushed hard for mob law even when legitimate criminal justice institutions existed. They lied about their reasoning so they could get the kind of justice they wanted. And occasionally Mexican-origin people did the same, as the next thread shows. 8/6'"
15-11-22 16:57,"b'Mobs in Arizona did not simply threaten to lynch people of Mexican ancestry (others too). For ex, shortly after the organization of the 1871 vigilance committee, a mob murdered an unnamed Mexican man in Prescott. He tried to bet at a faro table but the dealer refused his bet. 8/1'"
15-11-22 16:53,b'I be in here forcing white people to eat spicy mexican food everyday. Is this the Namor agenda?'
15-11-22 16:52,"b""Greetings  from Arizona's Republicans  torn in the flesh !\nMetropolitan  Tucson  and Metropolitan  Sierra Vista. \nYes, they are U.S border cities. What lessons  can the Republican party learn from the people  living  on the U.S Mexican  border  ???\n\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94 https://t.co/fR1ulEHRkL"""
15-11-22 16:52,b'@FandomMenaceLs These dudes when black and Mexican people show up to a movie about black and Mexican people. https://t.co/CPEYvCC8iW'
15-11-22 16:52,"b""@SoSlime282 @victorortega03 @KohriAmari U can make every Mexican family to like you man, Mexican people don't even like Mexican people when you come from poverty but have manners so screw the Rich Mexican families that have there necks up and are stuck up with a plug in there a$$ \xf0\x9f\x92\xaf\xf0\x9f\xa4\xa3"""
15-11-22 16:51,"b""@Organism_46B Half my family supports the maga movement. It's absolutely crazy and embarrassing. These people forget they're Mexicans and a few decades back half of our ancestors came from Mexican. We are Native and Mexican half European. The magas hate them."""
15-11-22 16:50,b'@danbickley was not into that at all come on bick I thought you love the Mexican people and come @JarrettGC no devin booker not your greatest work ferret'
