Date,Tweet
16-11-22 21:39,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
16-11-22 21:37,b'honestly i get so jealous of people who are completely embraced in their culture while i\xe2\x80\x99m here as a mexican american and idk how to identify myself bc i know i\xe2\x80\x99m not white pero al mismo tiempo i can\xe2\x80\x99t claim my indigenous roots nor want to claim being mestizo\xe2\x80\xa6 \xf0\x9f\x98\xaa'
16-11-22 21:36,b'I\xe2\x80\x99m going to say it here I support Palestine 100%. Obvi I\xe2\x80\x99m Mexican my people were colonized &amp; stolen of their customs why tf would I support a stolen country and on top of that ethnic cleansing Be fr.'
16-11-22 21:33,"b'Hirving Lozano on the Mexican People: \n\n""But we are the same country. We will all live these moments together \xe2\x80\x94 130 million of us.\n\nWe will suffer, and you will suffer. \nWe will feel joy, and you will feel joy. \nIf you believe, we will believe...\n\n1/2'"
16-11-22 21:31,"b'Since 2020, #Title42 has barred thousands of people from their right to seek protection in the U.S., forcing them to wait indefinitely in dangerous conditions in Mexican borders and expelling them back to the very persecution they have fled when they sought asylum in the U.S. https://t.co/jnK6YEHyoC'"
16-11-22 21:31,"b'@MarvelMother @Brutaljuice @PopCrave most hispanics are also European (Spaniards) more than native indian. so whats your point? his point is a mexican being in a movie about black people, which makes absolutely no sense . even more so because the bulk of mexicans in america hate blacks'"
16-11-22 21:26,"b'@WhiteHouse President Joe Biden Is a great President and we support him. Republicans R on Spanish Radio Stations spreading their lies about Democrats, so Democrats in Washington need to get on Spanish Radio Stations and tell the Mexican/Latino people what they have &amp; will do for them.'"
16-11-22 21:24,"b'For real though, if this is how it\xe2\x80\x99s going to be for our Mexican sensation, much like his last few months for us (when he actually played) it\xe2\x80\x99ll be a lot worse for him from his native people, they\xe2\x80\x99re a lot more vicious than our brave keyboard warriors and Stadium grumblers.'"
16-11-22 21:23,"b'people still think i\xe2\x80\x99m asian. how? i feel like i\xe2\x80\x99ve been showing my mexican hella, especially with the stache. i can\xe2\x80\x99t escape these assumptions dammit.'"
16-11-22 21:21,b'@Head4headpls @_Jnks_ @Breaking911 You guys realize y\xe2\x80\x99all kill that word and it has no meaning anymore. It\xe2\x80\x99s turned into a joke really. My adoptive Mexican mother is a racist pig. She told me I was not allowed to date Black people. My adoptive Irish dad doesn\xe2\x80\x99t have a racist bone in his body'
16-11-22 21:20,"b'I love this scene.  \n\nThe good people of a Mexican village sniff out some bandits, who try to talk their way out of apprehension.\n\nFrom ""Treasure of the Sierra Madre"" (1948)\n\nhttps://t.co/GMlgTmyIUc'"
16-11-22 21:20,"b'ARE PEOPLE DENSE OR AM I ALWAYS IN A BAD MOOD PEOPLE CANT TELL!? \xf0\x9f\x98\x92 tell me why my two tablemates were looking at specifically Mexican deserts, and then saying something abt it and looking at me for a reaction. I DONT CARE. I DONT Even Like that. \xf0\x9f\x98\x9e'"
16-11-22 21:18,b'@filthymangoes @mulattobabexo @JaeMajette i\xe2\x80\x99m still stumped how the mexican authorities could quickly rule out that there wasn\xe2\x80\x99t foul play with those kind of injuries and the fact she was found like that by herself but came with people like what?'
16-11-22 21:18,"b'@tyesland_18 Just my opinion even tho he hates Mexican ppl aka my people he would run good he would be good esp now since we got inflation and he\xe2\x80\x99s a business man he\xe2\x80\x99d find a way to improve our economy, just my thoughts though\xe2\x80\xa6'"
16-11-22 21:17,"b""@fhbaer @Kikarasu @DashDobrofsky How many of those Americans were actually Mexican and here illegally?  How many of those 81 million were dead people?  Just some pertinent questions if we're being honest."""
16-11-22 21:14,b'Tata Martino has done worse things to the Mexican people than the cartels have'
16-11-22 21:12,"b'@st1gm4ta We can also opt to just calling people where they\xe2\x80\x99re from as well.\nWe\xe2\x80\x99re both Mexican/Chicano, it wouldn\xe2\x80\x99t be wise to lump ourselves with other distinct cultures.'"
16-11-22 21:12,"b'@Ash22547115 @_A_Nope @PizzaOParker @tragicbirdapp no see, people like to say \xe2\x80\x9cafrican american\xe2\x80\x9d but not all black people are from africa, so the proper term is black. people think it\xe2\x80\x99s so bad to say black or mexican etc when that\xe2\x80\x99s what they are \xf0\x9f\x98\xad\xf0\x9f\x98\xad'"
16-11-22 21:07,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
16-11-22 21:06,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
16-11-22 20:57,"b'I think I look Mexican in the way that if I say I\xe2\x80\x99m Mexican all my features make sense but I think a lot of people genuinely have no idea what race I am when they first meet me, and the plot twist is that my largest racial percentage us indigenous pur\xc3\xa9pecha so joke\xe2\x80\x99s on everyone'"
16-11-22 20:53,b'Mexican food is far more varied than people think'
16-11-22 20:53,"b'Also, Blk People in General Don\xe2\x80\x99t Get Their Justice as we Should in America. I Would Assumed The Mexican Police Wouldn\xe2\x80\x99t Give a Dam About a Blk Woman Dying. Our Police Here is Corrupt. I Can Imagine How Police Are in Another Country.'"
16-11-22 20:52,b'all the annoying mexican people on tiktok have started with the lupita isn\xe2\x80\x99t mexican discourse oh brother'
16-11-22 20:47,"b'@Just_DC615 Why would this be geared towards Black women and men???? Why would an educated Man correlate this to just Black people as if there aren\xe2\x80\x99t Colombian Cartels, Mexican Mafia, Gang members of ALL races, Italian mafia\xe2\x80\xa6??? https://t.co/kNYMY3ddwO'"
16-11-22 20:47,b'@RNCResearch I also want Mexican government and maybe some other countries to give me immediate citizenships to their countries lol..the American people deserve a citizenship to any country they want. They shouldn\xe2\x80\x99t have to wait and go through any hoops or give any money for this arrangement'
16-11-22 20:47,"b'@BadSermons Funny how he harps on beer so much, but I seen him at the Mexican restraunt a couple months   ago that serves beer. He wasn\xe2\x80\x99t drinking, but apparently he didn\xe2\x80\x99t mind being around people that were while he ate his burrito'"
16-11-22 20:41,"b""@rettaschild123 @minhteaspice Not our fault people like him are hardly found in the upper class of Mexico lol \xf0\x9f\xa4\xa3 soon you'll see him marrying a white mexican himself.... he blends in perfectly with the janitors and waitresses here lol \n\nhttps://t.co/y0e7YzXpCH"""
16-11-22 20:40,b'i am really sick of feeling like i\xe2\x80\x99m not mexican enough with mexican people and not asian enough with other asian people \xf0\x9f\xa5\xb2'
16-11-22 20:37,b'I just thought about it. Can those people who killed that women in Mexico actually be arrested? Can Mexican authorities pull up and take them back?'
16-11-22 20:27,"b""@MaxKaiser75 Really? Are proud for all these corrupted people being in the streets crying because don't wanna pay taxes? And wanna have the law there way? Are you freaking kidding me?. You know what! You probably not even a Mexican and you just barking like a damn dog."""
16-11-22 20:21,b'@OnlyBrandonH @NowYallGoHome @SmilinNihilist @CourtSansom @Npharis @camiloreports Mexican are not indigenous people. They are mixed with Spanish people.'
16-11-22 20:20,b'Whoever said them people gon be in Mexican jails eating burritos for the rest of they life is ignorant\xe2\x80\xa6burritos?!? \xf0\x9f\x98\xad'
16-11-22 20:17,"b'@rynhayden @MattWalshBlog To clarify, only illegal Mexicans and in general illegal people seeking to legalize their status are interested on that. For most Mexican and Latinos in general this is not an idea that is particularly popular. So one have to wonder what is behind the Democrats interest \xf0\x9f\xa4\x94'"
16-11-22 20:17,"b'@BlueDogsGuitar @JohnFetterman Is it Christian to entice people to make the dangerous journey across a country that is ripe w/human-trafficking, organ selling, drug transporting Mexican cartels &amp; in doing so knowingly violate the laws of the USA? Are you there to protect them after throwing them to the wolves?'"
16-11-22 20:15,b'@nytimes Mexican cartels have plenty of methamphetamine in circulation that people can self medicate.'
16-11-22 20:15,b'@lacassiedaily @ISLANDBARBZZ The Mexican lady can get on twitter and rant all day long \xe2\x80\x9coh she drag people and they laugh \xe2\x80\x9cshe can talk about someone losing everything in a fire she can talk about peoples kids she can talk about peoples dead parent hire men to beat up females but Nicki is a bully it\xe2\x80\x99s sad'
16-11-22 20:12,b'The owner of this account and the people that unironically follow it are definitely miserable. https://t.co/TxOfSjeUqC'
16-11-22 20:10,b'Scientology Church Honors and Celebrates the Indigenous Michoac\xc3\xa1n Culture https://t.co/sMOZo8vsDK \n\nL. Ron Hubbard Way was transformed into a street festival in honor of the Day of the Dead and the traditions and culture of the indigenous people of the Mexican State of Michoac\xc3\xa1n. https://t.co/mly3cjYuBo'
16-11-22 20:06,"b""@ThaWoodChipper It's always black people against Mexican people... They should of left Mexicans out of it.. why not put Chinese people. Actually there is none in Wakanda Forever, is that not racist... I just hate this movie so much!! Black Adam is Way more superior and does not even touch race."""
16-11-22 20:02,"b'@BluntFarceLlama @MAL2TX @authorpendragon @LakotaMan1 Mexico has agencies that take care of native people, we still have 100% natives in remote areas but it\xe2\x80\x99s not like it is here, everyone knows their place and consider themselves Mexican, I think natives should stop segregating themselves and own the fact that they\xe2\x80\x99re Americans'"
16-11-22 20:00,"b""@OlawunmiOjeifo They left the body in Mexico. I don't even know how Mexican authorities allowed people around a murdered victim leave the country like that!!! Like wtf!!"""
16-11-22 19:56,b'i really hope them people get put under the mexican jail and then some mexicans come dig them up and chop them up.'
16-11-22 19:51,b'@JohnFetterman They are commodities and willing participants in the cartel/corrupt Mexican political/military human and drug trafficking industrial complex that is worth billions of dollars.  You are literally enriching bad people with billions of dollars by your naivete.'
16-11-22 19:47,b'namor and his people are PRE Spanish \xe2\x80\xa6 they are indigenous . I get that tenoch is Mexican so Latinos especially non white ones feel very represented but say that instead of talokan'
16-11-22 19:42,"b""@Luis_Ramos1234 @hue_janosMD @whoiscade We get it, you're playing the victim for a group of people.\nGrow a spine.\nYou think any real Mexican gives a crap about this joke?\nMake a friend. Have a beer. Touch some grass."""
16-11-22 19:41,b'The translation: \n\n\xe2\x80\x9cYou\xe2\x80\x99ve always wanted dignified representation of the brown people. Now you\xe2\x80\x99re here. You\xe2\x80\x99re Namor. You\xe2\x80\x99re Kukulk\xc3\xa1n. You\xe2\x80\x99re a Funko. You\xe2\x80\x99re all that. What do you hope this will mean for Mexican and Latin American representation?\xe2\x80\x9d'
16-11-22 19:40,b'What\xe2\x80\x99s even crazier is people are blaming the Mexican police when it was Americans who did it. It be ya own people. https://t.co/RFZN1hSsTn'
16-11-22 19:35,b'People in the US really don\xe2\x80\x99t know how bad the colorism is in Latinoam\xc3\xa9rica. Turn on any Mexican soap and see what roles are reserved for anyone with darker skin. White Latinos trying hard to convince everyone that @TenochHuerta isn\xe2\x80\x99t THAT dude is \xf0\x9f\x98\xae\xe2\x80\x8d\xf0\x9f\x92\xa8\xf0\x9f\xa4\x8c\xf0\x9f\x8f\xbd. https://t.co/CuwozjllwD'
16-11-22 19:34,"b'@rynhayden @MattWalshBlog My mother is Mexican, I am a latino women and I do not think this has anything to do with Mexicans. But American latinos do not like the idea of bringing more people except for the illegal ones, which are a lot.'"
16-11-22 19:34,b'Yet you people have no problem calling me a mongrel because I am half Mexican. Racist ass country. https://t.co/TXCj47CSC1'
16-11-22 19:32,"b""@DarrenIndeed @SumoDigitalLtd If we got a new one maybe we could get a Space Channel 5 Spaceport stage with more Morolians invading and making people dance as each lap passes, set to a Richard Jacques remix of Ken Woodman's 'Mexican Flyer'"""
